1	192	2574
2	124	2486
3	194	2630
4	254	2509
5	314	2467
6	358	2390
7	409	2565
8	324	2318
9	280	2219
10	418	2244
11	497	2425
12	369	2894
13	404	2820
14	419	2946
15	496	2653
16	528	2288
17	487	2958
18	528	2893
19	556	3044
20	508	2725
21	582	2627
22	635	2806
23	538	2422
24	572	2365
25	616	2570
26	642	2386
27	667	2545
28	744	2781
29	702	2337
30	668	2499
31	662	1670
32	633	1592
33	647	1757
34	798	1660
35	749	2606
36	673	1808
37	648	1891
38	770	1785
39	683	1479
40	746	1479
41	690	2225
42	802	2395
43	742	2167
44	819	2169
45	750	2685
46	861	2871
47	765	1411
48	818	1528
49	805	2518
50	763	2667
51	841	2656
52	855	1405
53	911	1836
54	782	3008
55	907	3055
56	841	1608
57	883	2338
58	930	2520
59	885	1467
60	833	2056
61	885	2245
62	900	1619
63	904	1320
64	904	2864
65	948	2373
66	989	1498
67	991	2183
68	919	1676
69	986	1300
70	1010	1768
71	957	2582
72	962	2572
73	961	1213
74	1013	1162
75	1080	2526
76	971	1088
77	1017	1024
78	1090	1369
79	1074	1499
80	967	2043
81	1057	2177
82	1090	1848
83	1059	1168
84	1057	1025
85	1043	2783
86	1106	2805
87	1096	1080
88	1127	2085
89	1166	2294
90	1131	1216
91	1126	1595
92	1078	3101
93	1087	2980
94	1152	3130
95	1128	1327
96	1173	1854
97	1164	1105
98	1157	2741
99	1123	2928
100	1109	2377
101	1205	2486
102	1184	2962
103	1187	1685
104	1239	1380
105	1171	1191
106	1172	2598
107	1263	2776
108	1162	2546
109	1202	1074
110	1229	2270
111	1289	1251
112	1191	1791
113	1243	1916
114	1205	3029
115	1250	2946
116	1283	1642
117	1274	1057
118	1298	2529
119	1213	3116
120	1258	3118
121	1305	1344
122	1270	2018
123	1298	2867
124	1314	3058
125	1314	2728
126	1304	2053
127	1346	1088
128	1323	1665
129	1392	1202
130	1272	2641
131	1415	2503
132	1401	2917
133	1288	2114
134	1446	2057
135	1350	1362
136	1398	2702
137	1430	3038
138	1320	2253
139	1437	2379
140	1410	1604
141	1340	1744
142	1475	1841
143	1414	963
144	1473	1242
145	1397	1555
146	1528	1441
147	1408	819
148	1439	776
149	1446	932
150	1501	1640
151	1512	2588
152	1455	2989
153	1520	3114
154	1528	2327
155	1512	714
156	1478	932
157	1482	1996
158	1507	2133
159	1598	2993
160	1469	2694
161	1539	2774
162	1541	1187
163	1475	1310
164	1447	1920
165	1548	1800
166	1534	998
167	1628	1934
168	1485	2186
169	1620	2135
170	1632	2577
171	1643	1483
172	1541	2278
173	1612	2397
174	1504	1114
175	1580	993
176	1633	2664
177	1596	2868
178	1566	1186
179	1649	2203
180	1678	1081
181	1619	891
182	1623	2947
183	1706	2807
184	1628	3055
185	1740	2319
186	1654	2508
187	1751	830
188	1710	2045
189	1750	2946
190	1627	660
191	1712	696
192	1773	3073
193	1646	2592
194	1684	1361
195	1678	1616
196	1714	2628
197	1734	2228
198	1768	2467
199	1766	1075
200	1693	1629
201	1678	1940
202	1735	1860
203	1796	1312
204	1758	1590
205	1755	1730
206	1701	2719
207	1812	2853
208	1707	529
209	1786	425
210	1731	670
211	1817	2094
212	1714	1811
213	1818	2603
214	1873	1894
215	1809	878
216	1847	1739
217	1785	959
218	1809	1162
219	1799	351
220	1881	513
221	1888	331
222	1881	840
223	1879	1208
224	1864	2802
225	1856	2476
226	1919	2699
227	1911	1636
228	1903	1863
229	1856	1573
230	1901	1488
231	1994	2354
232	1867	3059
233	1945	2968
234	1945	3132
235	1955	2040
236	2013	1074
237	1909	1259
238	1980	450
239	1889	820
240	1931	256
241	1951	751
242	2016	1904
243	2016	1363
244	1909	2116
245	1921	2203
246	2036	1580
247	1965	2710
248	1959	2248
249	1937	253
250	2038	325
251	1981	751
252	2063	2005
253	1957	2273
254	2063	2145
255	2012	447
256	2032	663
257	2055	827
258	2084	2388
259	1997	1024
260	2070	943
261	2043	375
262	2064	478
263	2162	1108
264	2130	1381
265	2114	550
266	2104	420
267	2136	803
268	2059	1882
269	2064	1767
270	2123	1934
271	2133	979
272	2154	2310
273	2120	2433
274	2100	2725
275	2154	2649
276	2109	2769
277	2112	2927
278	2175	2998
279	2216	534
280	2261	1983
281	2170	1278
282	2196	1494
283	2133	1605
284	2195	1568
285	2184	741
286	2208	949
287	2270	2585
288	2174	1219
289	2311	1032
290	2265	1290
291	2321	2993
292	2280	1647
293	2299	987
294	2220	436
295	2264	577
296	2317	375
297	2343	1872
298	2270	2070
299	2405	597
300	2304	2125
301	2402	1527
302	2321	1772
303	2406	902
304	2300	2290
305	2325	2326
306	2342	1046
307	2363	323
308	2317	2573
309	2392	2456
310	2430	2687
311	2410	1901
312	2374	2970
313	2400	2879
314	2466	3016
315	2387	1469
316	2422	1364
317	2436	2455
318	2437	1544
319	2474	555
320	2435	709
321	2452	815
322	2555	983
323	2520	1236
324	2501	820
325	2461	2853
326	2481	2768
327	2518	2928
328	2464	1144
329	2551	1076
330	2509	3046
331	2480	508
332	2613	622
333	2535	399
334	2557	2761
335	2507	1913
336	2520	1967
337	2565	1876
338	2584	2918
339	2611	1240
340	2619	347
341	2652	1159
342	2551	2162
343	2639	2054
344	2599	2265
345	2633	957
346	2556	1562
347	2585	1635
348	2601	1512
349	2600	2711
350	2575	1781
351	2618	1903
352	2622	2380
353	2719	2225
354	2574	2581
355	2671	2735
356	2649	1489
357	2652	1308
358	2714	543
359	2623	747
360	2704	1826
361	2626	2005
362	2618	2429
363	2644	2455
364	2682	847
365	2632	2863
366	2765	2921
367	2725	1008
368	2633	1353
369	2664	1437
370	2785	2060
371	2791	2490
372	2647	1733
373	2686	1750
374	2764	1577
375	2689	1145
376	2725	1290
377	2760	1434
378	2742	867
379	2777	1671
380	2837	1877
381	2779	554
382	2818	946
383	2762	2722
384	2828	2637
385	2829	2849
386	2822	2883
387	2889	1741
388	2846	438
389	2832	598
390	2883	2411
391	2804	999
392	2867	1086
393	2897	866
394	2821	776
395	2856	692
396	2914	2946
397	2823	2072
398	2865	1958
399	2836	2096
400	2889	2655
401	2894	590
402	2884	2129
403	2855	1303
404	2891	1267
405	2970	1429
406	2902	671
407	2960	2021
408	2920	1095
409	2918	2308
410	2974	2466
411	2937	2217
