1	123	683
2	77	750
3	125	583
4	247	736
5	157	1465
6	94	1432
7	147	1529
8	306	1442
9	167	881
10	124	930
11	228	902
12	184	1082
13	204	1228
14	318	1016
15	324	1278
16	286	695
17	304	825
18	296	468
19	351	396
20	300	873
21	362	924
22	410	750
23	424	1189
24	351	1418
25	424	1449
26	425	908
27	423	615
28	543	776
29	475	1094
30	494	1371
31	479	1573
32	458	1042
33	593	1072
34	477	937
35	536	915
36	477	1640
37	548	1725
38	490	564
39	537	596
40	568	853
41	591	985
42	643	518
43	583	713
44	505	1806
45	604	1713
46	644	728
47	585	1293
48	688	1276
49	678	1132
50	731	1087
51	787	1323
52	714	691
53	693	611
54	773	720
55	715	499
56	770	412
57	745	543
58	802	545
59	775	2050
60	833	1978
61	792	2073
62	793	1707
63	864	1571
64	837	1742
65	841	1116
66	906	1013
67	855	1151
68	843	1299
69	912	1316
70	888	869
71	870	958
72	928	857
73	893	1957
74	979	1871
75	928	2034
76	1022	1011
77	1001	1372
78	1137	1266
79	1041	1506
80	1003	1788
81	1105	1761
82	1040	773
83	1047	644
84	1163	817
85	1156	1516
86	1051	411
87	1122	456
88	1069	1029
89	1090	1140
90	1181	991
91	1129	573
92	1188	425
93	1252	615
94	1247	1252
95	1158	2129
96	1261	2030
97	1167	2160
98	1246	676
99	1219	957
100	1184	1723
101	1245	1635
102	1251	1786
103	1262	979
104	1238	1544
105	1278	1492
106	1302	1141
107	1298	1352
108	1224	1847
109	1352	1794
110	1313	563
111	1348	2029
112	1266	1426
113	1341	1515
114	1287	412
115	1360	344
116	1300	524
117	1367	1347
118	1408	585
119	1403	987
120	1464	887
121	1441	647
122	1533	483
123	1432	2039
124	1512	1937
125	1470	2118
126	1447	321
127	1470	219
128	1480	398
129	1501	1860
130	1563	1815
131	1504	680
132	1550	615
133	1552	806
134	1615	1999
135	1663	497
136	1687	830
137	1567	1363
138	1610	1290
139	1700	1484
140	1581	2232
141	1561	2313
142	1664	2223
143	1609	1591
144	1701	1490
145	1646	1698
146	1771	1753
147	1705	464
148	1679	2133
149	1701	2272
150	1822	2095
151	1796	720
152	1726	941
153	1765	1366
154	1825	1609
155	1759	2274
156	1716	1283
157	1766	1194
158	1837	1360
159	1944	2039
160	1837	2220
161	1828	1189
162	1877	1131
163	1896	1305
164	1932	2267
165	1854	1715
166	1935	1745
167	1868	308
168	1998	447
169	1979	1307
170	1921	1034
171	1999	1040
172	1933	622
173	2010	722
174	2123	911
175	2167	788
176	2138	763
177	2027	1120
178	2035	1251
179	1997	501
180	2031	1926
181	2046	1863
182	2006	2131
183	1996	2259
184	1881	994
185	1754	960
186	1820	333
187	1665	2322
188	1599	2343
189	1650	553
190	1874	241
191	1647	83
192	1727	91
193	1828	150
194	1512	141
195	1557	2178
196	1460	1381
197	1482	1613
198	1257	1948
199	1375	1073
200	1083	1185
201	1009	2101
202	948	1756
203	913	1544
204	996	463
205	880	478
206	935	282
207	859	260
208	789	311
209	832	815
210	740	1703
211	702	1719
212	646	2048
213	506	2028
214	573	2078
215	550	1895
216	550	1249
217	479	470
218	428	371
219	335	552
220	280	622
221	151	1038
222	369	1685
223	295	1653
224	205	1640
225	99	1293
226	60	1332
227	236	455
228	206	481
229	154	810
